DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
448920816.92,102.72,0.07,106.4,0.7,1428.13,231.84,968.02,231.84,0,0,
448920814.90,75.36,0.07,71.58,1.12,1267.67,109.15,801.42,109.15,0,0,
448920812.89,112.54,0.05,110.69,0.83,1447.89,165.89,987.53,165.89,0,0,
448920810.87,121.6,0.07,120.77,1.34,1492.86,177.15,1032.07,177.15,0,0,
448920808.86,149.18,0.03,152.96,0.7,1562.88,412.16,1069.75,412.16,0,0,
448920806.84,98.91,0.05,93.82,0.93,1602.27,460.8,1150.91,460.8,0,0,
448920804.83,112.06,0.03,115.39,0.61,1999.66,912,1494.9,912,0,0,
448920802.81,121.28,0.08,117.44,2.21,2104,1293.7,1659.82,1293.7,0,0,
448920800.79,255.3,6.69,247.94,109.14,598.9,165.89,220.08,165.89,0,0,
448920798.75,253.98,9.68,257.09,169.02,454.53,0,0,0,0,0,
448920796.71,406.94,19.01,411.62,304.22,454.78,0,0,0,0,0,
448920794.67,826.22,36.11,859.94,622.34,454.53,0,0,0,0,0,
448920792.62,365.11,15.46,381.86,285.11,454.66,0,0,0,0,0,
448920790.59,358.26,16.87,343.81,267.05,454.53,0,0,0,0,0,
448920788.57,156.51,3.13,141.12,58.18,454.78,0,0,0,0,0,
448920786.55,56.2,1.84,48.51,28.22,454.66,0,0,0,0,0,
448920784.54,102.91,3.36,92.58,49.54,349.73,0,0,0,0,0,
448920782.52,18.24,1.03,19.81,17.79,454.78,0,0,0,0,0,
448920780.50,40.64,1.44,32.96,17.22,454.53,0,0,0,0,0,
448920778.48,82.54,3.47,73.86,54.3,454.53,0,0,0,0,0,
448920776.45,133.99,5.29,128.19,81.66,454.53,0,0,0,0,0,
448920774.42,237.22,5.64,228.13,91.74,454.66,0,0,0,0,0,
448920772.40,133.6,3.15,131.01,54.46,454.54,0,0,0,0,0,
448920770.39,123.14,3.84,114.37,66.18,454.53,0,0,0,0,0,
448920768.37,163.67,7.96,150.78,125.12,532.08,0.6,175.79,0.6,0,0,
448920766.35,105.26,0.48,112.32,7.83,1337.1,77.2,854.22,77.2,0,0,
448920764.33,57.98,0.04,61.54,0.7,1373.24,309.12,879.57,309.12,0,0,
448920762.32,29.47,0.06,26.72,0.86,940.14,278.07,471.06,278.07,0,0,
448920760.30,33.02,0.02,29.98,0.48,1179.3,264,708.29,264,0,0,
448920758.28,27.04,0.04,28.58,0.74,801.78,286.72,330.66,286.72,0,0,
448920756.27,77.44,0.01,80.38,0.22,2383.34,1208.32,1870.42,1208.32,0,0,
448920754.25,83.17,0.03,87.14,0.51,1467.31,250.88,991.76,250.88,0,0,
448920752.24,67.19,0.02,68.45,0.29,1305.95,286.72,948.99,286.72,0,0,
448920750.22,67.68,0.03,67.87,0.99,1481.94,405.41,1018.41,405.38,0,0,
448920748.21,64.45,0.01,60.35,0.35,1970.83,843.68,1471.64,843.71,0,0,
448920746.19,63.97,0.03,73.12,0.54,2397.28,1254.61,1923.33,1254.74,0,0,
448920744.17,208.78,7.59,193.31,121.12,1869.34,1328.19,1355.46,1328.18,0,0,
448920742.15,496.22,17.24,489.12,273.25,454.66,0,0,0,0,0,
448920740.14,283.3,3.65,282.93,54.72,454.78,0,0,0,0,0,
448920738.12,282.11,3.55,279.04,58.5,454.53,0,0,0,0,0,
448920736.10,275.68,3.61,280.16,55.71,435.58,0,0,0,0,0,
448920734.08,291.78,6.3,289.63,107.04,372.77,0,0,0,0,0,
448920732.04,256.8,17.35,256.61,267.78,454.53,0,0,0,0,0,
448920729.98,640.26,89.97,595.9,1442.63,454.66,0,0,0,0,0,
448920727.90,1244.1,77.17,1207.81,1203.83,454.66,0,0,0,0,0,
448920725.75,995.36,79.94,1044.54,1285.5,454.78,0,0,0,0,0,
448920723.10,869.6,61.67,865.63,1046.74,454.66,0,0,0,0,0,
448920721.02,441.39,12.84,471.42,206.11,454.66,0,0,0,0,0,
448920719.00,113.57,0.63,106.11,5.86,1418.92,0,1057.7,0,0,0,
448920716.98,92.26,2.88,98.3,16.9,454.66,0,0,0,0,0,
448920714.96,167.7,1.42,167.01,28.45,454.53,0,0,0,0,0,
448920712.93,220.77,6.88,237.47,120.29,454.66,0,0,0,0,0,
448920710.91,167.78,2.69,182.62,49.44,454.53,0,0,0,0,0,
448920708.89,111.5,2.19,121.18,44.67,454.62,0,0,0,0,0,
448920706.85,237.86,6.02,240.83,106.03,454.53,0,0,0,0,0,
448920704.84,1.89,0.07,1.34,0.96,454.53,0,0,0,0,0,
448920702.82,16.45,0.33,13.86,6.66,453.63,0,0,0,0,0,
448920700.80,42.62,1.48,45.57,30.05,354.59,0,0,0,0,0,
448920698.77,268.37,10.54,248.38,169.82,454.66,0,0,0,0,0,
448920688.68,1825.69,90.14,1826.38,1476.81,2409.49,19.44,136.19,19.44,0,0,
448920686.67,48.83,0.31,45.15,4.96,1472.46,0,1029.43,0,0,0,
448920684.65,37.98,0.12,38.62,2.85,1376.82,19.44,1052.42,19.44,0,0,
448920682.64,145.87,1.86,137.77,30.37,2940.09,0,2495.72,0,0,0,
448920680.62,165.6,2.98,163.9,43.58,3229.25,0,2709.3,0,0,0,
448920678.60,44.29,0.32,42.3,4.06,1336.58,38.88,870.81,38.88,0,0,
448920676.59,39.68,0.19,38.98,3.55,3226.02,0,2738.54,0,0,0,
448920674.57,43.68,0.22,41.95,3.81,3039.98,55.3,2611.14,55.3,0,0,
448920672.56,97.05,0.19,93.92,2.64,1382.06,137.02,919.36,131.33,0,0,
448920670.54,66.66,0.35,66.21,4.83,1479.21,144.07,1021.92,140.54,0,0,
448920668.53,91.84,0.24,97.6,4.1,1213.62,113.9,865.66,107.71,0,0,
448920666.50,226.42,4.65,209.79,73.15,1700.5,129.82,1227.4,127.3,0,0,
448920664.46,276.23,2.79,272.42,51.55,1536.79,264.24,1074.74,264.24,0,0,
448920662.43,261.85,4.74,252.07,90.5,1373.02,118.22,917.88,118.22,0,0,
448920660.40,237.15,4.24,234.59,52.48,1353.23,165.89,889.11,165.89,0,0,
448920658.36,261.74,4.33,244.97,60.13,1364.08,165.89,909.81,165.89,0,0,
448920656.33,287.14,3.71,281.41,44.61,1652.93,310.27,1158.62,310.27,0,0,
448920653.69,218.82,2.34,206.06,46.62,1738.81,534.53,1254.92,534.53,0,0,
448920651.65,280.66,6.03,282.05,73.66,2048.57,972.29,1652.94,972.29,0,0,
448920649.56,352.36,6.42,328.72,75.04,1868.69,1177.73,1392.93,1177.73,0,0,
448920647.51,383.92,8.97,363.02,131.22,498.84,29.95,44.18,29.95,0,0,
448920645.48,222.35,5.17,215.9,77.28,454.66,0,0,0,0,0,
448920643.43,259.09,10.93,253.02,184.84,454.66,0,0,0,0,0,
448920641.38,470.11,18.56,464.99,296.86,454.66,0,0,0,0,0,
448920639.32,874.75,32.85,869.86,541.04,454.53,0,0,0,0,0,
448920637.23,775.59,28.76,773.28,459.97,454.53,0,0,0,0,0,
448920635.21,209.66,7.55,206.53,104.32,349.62,0,0,0,0,0,
448920633.18,176.19,8.85,171.68,140.19,454.53,0,0,0,0,0,
448920631.12,329.78,14.82,310.3,244.64,454.67,0,0,0,0,0,
448920629.08,377.71,10,350.72,124.93,454.53,0,0,0,0,0,
448920627.06,201.98,4.34,193.22,65.5,454.66,0,0,0,0,0,
448920625.04,177.06,4.31,167.04,67.3,454.53,0,0,0,0,0,
448920623.02,91.1,2.12,73.63,32.86,454.66,0,0,0,0,0,
448920619.81,109.95,3.87,100.77,60.8,454.53,0,0,0,0,0,
448920617.77,238.06,7.49,223.62,103.62,349.73,0,0,0,0,0,
448920615.72,225.31,7.42,194.3,112.26,454.53,0,0,0,0,0,
448920613.63,152.96,4.92,151.9,68.16,454.53,0,0,0,0,0,
448920610.76,162.69,4.56,143.36,75.58,454.53,0,0,0,0,0,
448920608.73,146.98,3.4,138.46,57.47,454.66,0,0,0,0,0,
448920606.71,59.04,2.79,49.92,42.02,454.66,0,0,0,0,0,
448920602.14,334.01,11.62,298.21,190.42,804.26,0,0,0,0,0,
448920600.12,142.5,1.1,151.23,17.5,1375.26,77.4,884.46,77.4,0,0,
448920598.10,45.54,0.1,44.06,1.25,1011.47,186.72,533.2,186.72,0,0,
448920596.08,42.3,0.05,45.92,0.54,1304.57,288.32,826.43,288.32,0,0,
448920594.07,41.82,0.1,41.6,1.36,1248.29,261.44,800.12,261.44,0,0,
448920592.05,43.5,0.12,39.49,0.99,754.86,286.72,288.07,286.72,0,0,
448920590.03,59.71,0.03,55.55,0.45,1945.06,885.95,1463.34,885.98,0,0,
448920588.02,76.32,0.01,82.5,0.26,1655.93,640,1181.25,640,0,0,
448920586.00,81.41,0.01,78.34,0.26,1419.33,163.84,954.78,163.84,0,0,
448920583.99,63.04,0.01,64.86,0.19,1118.14,243.97,729.02,243.97,0,0,
448920581.97,59.71,0.01,57.15,0.16,1860.2,777.22,1364.42,777.22,0,0,
448920579.96,66.37,0.01,68.19,0.16,2199.1,1096.45,1729.31,1096.45,0,0,
448920577.94,77.28,0.01,79.3,0.1,2646.48,1509.06,2136.51,1509.06,0,0,
448920575.88,487.2,23.61,477.41,378.82,591.93,288.9,127.78,288.9,0,0,
448920573.86,273.7,3.39,277.18,55.26,454.66,0,0,0,0,0,
448920571.84,280.77,3.51,275.78,58.02,454.53,0,0,0,0,0,
448920569.82,275.07,3.61,276.16,54.5,454.78,0,0,0,0,0,
448920567.79,284,4.47,283.17,76.86,349.73,0,0,0,0,0,
448920565.76,275.92,8.01,276.22,128.16,454.66,0,0,0,0,0,
448920563.70,349.83,58.84,342.69,938.95,454.66,0,0,0,0,0,
448920561.64,836.54,74.42,838.75,1178.24,454.66,0,0,0,0,0,
448920559.60,1100.42,69.24,1107.1,1166.24,454.53,0,0,0,0,0,
448920557.49,748.67,59.67,717.06,934.66,454.66,0,0,0,0,0,
448920555.44,958.3,85.82,962.05,1389.9,454.53,0,0,0,0,0,
448920553.41,567.7,19.92,545.37,316.54,454.53,0,0,0,0,0,
448920551.39,136.98,0.94,129.7,14.73,1425.27,0,1051.48,0,0,0,
448920549.37,63.2,3.81,68.22,30.09,454.78,0,0,0,0,0,
448920547.33,432.57,15.93,414.11,223.68,454.62,0,0,0,0,0,
448920545.28,962.89,32.57,932.58,515.46,454.72,0,0,0,0,0,
448920543.26,19.14,0.07,15.36,0.67,454.77,0,0,0,0,0,
448920541.25,55.2,0.2,55.01,2.53,454.66,0,0,0,0,0,
448920539.22,236.58,1.18,226.24,19.36,454.53,0,0,0,0,0,
448920537.19,337.12,5.25,342.46,88.3,454.53,0,0,0,0,0,
448920535.18,121.89,2.22,117.54,35.94,349.73,0,0,0,0,0,
448920533.15,111.04,1.87,107.74,31.23,454.65,0,0,0,0,0,
448920530.74,384.47,7.41,355.14,115.26,454.53,0,0,0,0,0,
448920527.67,61.86,0.94,72.51,23.39,454.66,0,0,0,0,0,
448920525.65,12.32,0.24,10.78,3.49,454.53,0,0,0,0,0,
448920519.16,323.49,6.91,307.78,108.77,1323.26,0,0,0,0,0,
448920517.14,103.9,5.03,100.16,87.26,394.91,0,0,0,0,0,
448920515.09,466.14,25.41,418.82,404.45,454.78,0,0,0,0,0,
448920513.07,67.84,11.05,63.84,176.74,454.66,0,0,0,0,0,
448920511.05,97,7.42,93.51,120.39,454.66,0,0,0,0,0,
448920509.03,74.62,7.96,80.26,101.6,594.49,19.44,137.86,19.44,0,0,
448920507.02,48.27,0.55,45.73,8.48,1516.72,0,1054.52,0,0,0,
448920505.00,64.8,0.76,71.84,14.02,1449.04,19.44,1001.91,19.44,0,0,
448920502.98,41.34,0.24,43.07,2.75,3070.58,0,2638.36,0,0,0,
448920500.97,36.77,0.15,34.11,2.02,3142.19,0,2800.72,0,0,0,
448920498.95,42.66,0.16,42.37,2.18,1302.85,37.44,853.84,37.44,0,0,
448920496.93,36.35,0.13,34.46,1.44,3274.77,0,2752.9,0,0,0,
448920494.92,40.74,0.1,43.65,2.08,2895.61,76.8,2419.92,76.8,0,0,
448920492.90,85.28,0.08,86.69,1.63,1343.74,118.03,874.67,111.84,0,0,
448920490.89,76.32,0.12,75.63,1.44,1614.94,167.18,1170.18,164.16,0,0,
448920488.87,64.48,0.07,59.84,0.8,1186.79,89.28,716.27,82.08,0,0,
448920486.86,61.25,0.1,65.28,1.6,1707.3,127.3,1255.32,125.28,0,0,
448920484.84,116.64,0.05,117.34,0.77,1478.19,268.27,1120.99,268.27,0,0,
448920482.83,74.88,0.05,70.62,1.28,1338.25,114.19,878.57,114.19,0,0,
448920480.81,108.83,0.05,106.37,0.7,1345.62,165.89,891.27,165.89,0,0,
448920478.79,109.66,0.05,117.02,1.22,1465.86,165.89,1008.09,165.89,0,0,
448920476.78,149.5,0.05,148.03,0.93,1579.28,365.57,1093.31,365.57,0,0,
448920474.76,102.3,0.07,103.9,0.9,1505.57,481.28,1010.88,481.28,0,0,
448920472.75,120.48,0.04,115.87,0.8,2074.25,866.3,1566.07,866.3,0,0,
448920470.73,122.34,0.08,114.76,1.22,2279.6,1297.66,1819.23,1297.66,0,0,
448920468.70,216.14,6.1,215.78,101.17,610.21,239.62,262.83,239.62,0,0,
448920466.67,258.72,8.62,261.6,148.83,454.58,0,0,0,0,0,
448920464.61,295.74,18.5,275.62,291.31,454.64,0,0,0,0,0,
448920462.56,857.54,34.67,844.9,553.31,454.78,0,0,0,0,0,
448920460.49,536.66,20.65,533.73,332.19,454.66,0,0,0,0,0,
448920458.45,331.52,17.76,325.6,264.51,454.66,0,0,0,0,0,
448920456.41,168,1.6,171.02,34.75,454.66,0,0,0,0,0,
448920454.39,209.69,5.02,228.51,83.55,454.53,0,0,0,0,0,
448920452.35,232.29,4.08,196.67,59.39,394.11,0,0,0,0,0,
448920450.33,23.14,0.62,19.68,9.54,413.86,0,0,0,0,0,
448920448.31,118.27,3.68,106.24,55.26,454.53,0,0,0,0,0,
448920446.29,66.53,2.3,64.1,32.8,454.66,0,0,0,0,0,
448920444.28,11.23,0.6,10.59,8.75,454.66,0,0,0,0,0,
448920442.26,58.43,1.76,44.54,24.64,454.53,0,0,0,0,0,
448920439.44,19.42,0.52,17.12,6.34,454.53,0,0,0,0,0,
448920436.14,150.82,6.11,117.82,91.62,454.66,0,0,0,0,0,
448920433.14,16.66,0.41,15.68,5.66,454.66,0,0,0,0,0,
448920428.12,211.81,5.78,175.78,85.06,909.18,0,0,0,0,0,
448920426.10,169.17,5.44,163.97,86.85,454.66,0,0,0,0,0,
448920423.28,11.9,1.48,8.86,22.37,454.66,0,0,0,0,0,
448920419.63,184.3,6.72,152.9,98.66,454.66,0,0,0,0,0,
448920417.60,114.19,2.72,122.88,46.4,669.47,21.08,309.07,21.08,0,0,
448920415.59,68.29,0.21,63.36,3.2,1367.46,104.8,881.94,104.8,0,0,
448920413.57,54.27,0.15,55.71,2.53,1464.82,319.04,995.55,319.04,0,0,
448920411.55,32.51,0.36,33.15,5.34,796.82,286.72,332.85,286.72,0,0,
448920409.53,227.94,18.48,214.21,286.87,1172.15,253.76,695.98,253.76,0,0,
448920407.46,620.93,23.18,578.85,372.99,1250.18,652.32,776.9,652.32,0,0,
448920405.43,451.42,36.33,450.72,574.62,2061.85,788.48,1521.94,788.48,0,0,
448920403.40,632.06,46.47,647.74,754.94,1423.17,297.73,923.25,297.73,0,0,
448920401.34,922.88,34.46,928.77,579.2,1168.7,191.62,803.84,191.62,0,0,
448920399.32,129.74,0.83,129.42,17.23,1625.87,460.8,1143.05,460.8,0,0,
448920397.30,127.54,0.59,122.3,9.89,1996.67,881.02,1538.62,881.02,0,0,
448920395.28,169.98,0.6,160.58,9.7,2582.54,1341.44,2092.9,1341.44,0,0,
448920393.24,403.97,17.56,435.14,283.87,1485.84,1126.4,936.5,1126.4,0,0,
448920391.21,326.5,7.52,323.33,125.5,454.66,0,0,0,0,0,
448920389.19,277.5,3.35,281.18,64.45,454.66,0,0,0,0,0,
448920387.17,279.01,3.5,291.01,60.03,454.53,0,0,0,0,0,
448920385.15,278.14,3.49,286.24,58.24,349.73,0,0,0,0,0,
448920383.13,283.12,7.34,285.54,122.75,454.53,0,0,0,0,0,
448920381.06,251.28,17.3,253.6,294.24,454.53,0,0,0,0,0,
448920379.01,609.89,96.83,633.34,1581.5,454.66,0,0,0,0,0,
448920376.94,880.34,61.97,912.86,1008.56,454.53,0,0,0,0,0,
448920374.89,692.45,55.08,703.97,972.55,454.53,0,0,0,0,0,
448920372.82,521.79,18.15,512.58,294.88,454.66,0,0,0,0,0,
448920370.79,136.78,1.08,132.32,15.12,1525.74,0,1055.81,0,0,0,
448920368.78,10.34,2.3,11.42,5.23,356.51,0,0,0,0,0,
448920366.76,18.72,0.3,16.13,4.1,451.33,0,0,0,0,0,
448920364.73,136.51,1.15,134.14,15.49,454.78,0,0,0,0,0,
448920362.71,28.21,0.06,22.34,0.83,454.53,0,0,0,0,0,
448920360.68,306.69,4.29,307.52,71.87,454.53,0,0,0,0,0,
448920358.66,16.03,0.23,13.25,3.94,454.53,0,0,0,0,0,
448920356.65,10.4,0.14,10.05,3.17,454.53,0,0,0,0,0,
448920354.63,143.26,2.07,141.76,37.25,454.78,0,0,0,0,0,
448920352.61,58.21,1.37,56.42,22.46,454.66,0,0,0,0,0,
448920350.59,123.75,3.08,121.94,49.68,349.6,0,0,0,0,0,
448920348.57,105.58,2.49,105.15,38.75,454.55,0,0,0,0,0,
448920346.54,243.26,4.55,227.62,69.06,454.53,0,0,0,0,0,
448920343.37,29.24,0.31,24.45,3.94,454.66,0,0,0,0,0,
448920341.34,94.98,2.32,92.42,37.28,454.78,0,0,0,0,0,
448920334.68,361.76,7.15,337.86,113.44,1258.91,0,0,0,0,0,
448920332.66,85.66,4.71,114.11,83.97,454.58,0,0,0,0,0,
448920330.62,451.01,24.34,436.51,435.58,454.53,0,0,0,0,0,
448920328.60,77.11,10.54,66.91,166.71,454.66,0,0,0,0,0,
448920326.58,84.78,7.77,87.43,129.62,454.66,0,0,0,0,0,
448920324.56,73.54,7.28,77.02,115.84,593.28,19.44,139.02,19.44,0,0,
448920322.54,40.51,0.28,37.15,5.89,1517.89,0,1053.22,0,0,0,
448920320.53,37.12,0.22,35.17,3.07,1463.81,19.44,1001.78,19.44,0,0,
448920318.51,80.42,1.3,92.7,23.39,2975.66,0,2583.96,0,0,0,
448920316.49,35.84,0.15,35.1,2.46,3204.82,0,2816.61,0,0,0,
448920314.48,41.95,0.19,44.16,3.33,1297.58,38.88,835.15,38.88,0,0,
448920312.46,36.48,0.11,34.14,1.89,3199.49,0,2791.74,0,0,0,
448920310.44,41.66,0.16,41.22,2.24,2951.05,76.8,2423.3,76.8,0,0,
448920308.43,86.88,0.13,86.27,1.38,1343.39,118.03,874.76,111.84,0,0,
448920306.41,82.46,0.24,80.89,2.8,1608.02,169.2,1150.59,166.18,0,0,
448920304.40,63.81,0.06,62.62,0.99,1206.23,88.78,739.44,82.08,0,0,
448920302.38,62.78,0.1,65.09,1.66,1688.12,127.3,1250.06,125.28,0,0,
448920300.36,116.54,0.05,117.6,0.77,1513.48,268.27,1113.61,268.27,0,0,
448920298.35,75.49,0.08,70.02,1.38,1332.73,114.19,884.09,114.19,0,0,
448920296.33,108.42,0.06,107.39,0.74,1348.2,165.89,888.7,165.89,0,0,
448920294.32,109.18,0.04,116.67,0.86,1462.84,165.89,1001.25,165.89,0,0,
448920292.30,147.3,0.04,144.32,0.54,1581.17,365.57,1089.99,365.57,0,0,
448920290.28,109.57,0.07,108.83,1.76,1492.56,480.77,1023.89,480.77,0,0,
448920288.27,118.37,0.03,117.41,0.77,2058.54,864.13,1581.78,864.13,0,0,
448920286.25,118.27,0.09,116.1,1.57,2288.98,1291.78,1804.7,1291.78,0,0,
448920284.22,227.68,5.92,219.03,96.64,616.84,239.62,256.33,239.62,0,0,
448920282.18,254.91,6.89,256.64,110.4,454.78,0,0,0,0,0,
448920280.14,402.49,15.79,372.96,250.99,454.53,0,0,0,0,0,
448920278.10,1014.08,32.48,1042.91,510.5,454.53,0,0,0,0,0,
448920276.05,659.26,27.27,703.06,467.15,454.66,0,0,0,0,0,
448920273.99,152.1,9.54,150.39,168.32,454.66,0,0,0,0,0,
448920271.94,550.67,14.28,477.13,220.6,454.66,0,0,0,0,0,
448920269.86,924.74,43.08,878.66,700.1,454.74,0,0,0,0,0,
448920267.83,572.19,42.8,559.58,679.03,349.68,0,0,0,0,0,
448920265.80,248.23,40.2,245.98,641.89,454.53,0,0,0,0,0,
448920262.66,831.05,35.12,834.66,572.59,454.44,0,0,0,0,0,
448920260.64,14.91,0.33,12.77,5.18,454.66,0,0,0,0,0,
448920258.63,13.86,0.44,12.61,5.82,454.6,0,0,0,0,0,
448920256.61,19.1,0.65,19.36,11.23,454.53,0,0,0,0,0,
448920254.59,56.58,1.46,43.68,20.58,454.53,0,0,0,0,0,
448920252.58,10.69,0.32,9.06,4.16,454.56,0,0,0,0,0,
448920250.56,23.2,0.34,18.94,5.44,349.6,0,0,0,0,0,
448920248.54,37.47,1.27,35.74,20.74,454.66,0,0,0,0,0,
448920246.50,157.09,6.67,141.34,103.36,454.66,0,0,0,0,0,
448920244.49,8.8,0.15,8.03,2.5,454.66,0,0,0,0,0,
448920242.47,26.27,0.57,24.77,11.52,454.66,0,0,0,0,0,
448920239.68,191.39,6.16,163.65,87.23,454.66,0,0,0,0,0,
448920237.65,146.11,3.49,140.58,53.06,454.66,0,0,0,0,0,
448920235.63,45.79,1.41,43.42,21.76,423.42,0,0,0,0,0,
448920232.88,12.32,0.11,11.62,1.57,454.78,0,0,0,0,0,
448920228.28,293.14,11.64,272.19,187.63,1402.3,26.2,476.34,26.2,0,0,
448920226.26,78.34,0.54,72.19,6.14,1170.96,104.8,684.77,104.8,0,0,
448920224.25,60.16,0.09,59.58,1.15,1488.39,344.64,1028.55,344.64,0,0,
448920222.23,32.9,0.13,30.4,1.18,796.02,286.72,334.8,286.72,0,0,
448920220.21,40.26,0.07,37.76,1.02,1260.78,253.76,777.95,253.76,0,0,
448920218.20,56.26,0.18,57.11,1.68,1052.24,675.84,716.02,675.84,0,0,
448920216.18,85.66,0.03,82.91,0.51,2330.09,885.76,1835.89,885.76,0,0,
448920214.17,92.45,0.05,96.7,0.58,1192.85,194.56,721.73,194.56,0,0,
448920212.15,62.24,0.02,54.82,0.32,1231.74,153.6,781.1,153.6,0,0,
448920210.14,61.47,0.02,70.08,0.22,1846.05,647.55,1350.26,647.55,0,0,
448920208.12,72.03,0.02,61.38,0.03,2123.35,1008.64,1612.74,1008.64,0,0,
448920206.10,73.7,0.02,70.66,0.35,2659.93,1235.84,2157.54,1235.84,0,0,
448920204.07,420.61,23.38,418.78,363.74,1019.23,907.26,522.59,907.26,0,0,
448920202.05,17.98,0.24,18.72,4.26,374.4,0,0,0,0,0,
448920200.03,276.67,3.54,279.04,56.38,434.21,0,0,0,0,0,
448920198.01,281.98,3.6,279.3,53.34,454.66,0,0,0,0,0,
448920195.99,282.24,3.68,276.83,58.56,454.66,0,0,0,0,0,
448920193.97,276.9,3.43,277.63,57.76,454.53,0,0,0,0,0,
448920191.94,284.5,8.46,281.79,140,454.66,0,0,0,0,0,
448920189.88,262.37,23.64,264.32,378.28,454.53,0,0,0,0,0,
448920187.82,756.61,95.05,752.64,1518.37,454.66,0,0,0,0,0,
448920185.75,800.06,58.32,829.73,976.03,454.66,0,0,0,0,0,
448920183.67,667.31,56.93,692.26,889.41,362.02,0,0,0,0,0,
448920181.54,506.08,16.82,482.85,296.96,454.53,0,0,0,0,0,
448920179.52,142.22,1.15,135.23,16.18,1527.45,0,1054.23,0,0,0,
448920177.51,10.4,2.34,11.07,5.12,454.53,0,0,0,0,0,
448920175.49,25.6,0.43,22.4,5.25,454.66,0,0,0,0,0,
448920173.46,132.64,1.16,136,16.29,454.66,0,0,0,0,0,
448920171.44,20.43,0.06,18.11,0.7,454.53,0,0,0,0,0,
448920169.41,329.12,5.6,291.26,68.86,454.7,0,0,0,0,0,
448920167.39,14.88,0.25,14.02,4.54,349.73,0,0,0,0,0,
448920165.37,11.42,0.22,10.53,3.62,454.75,0,0,0,0,0,
448920163.35,150.78,1.85,125.37,30.35,454.53,0,0,0,0,0,
448920161.33,71.87,1.68,63.3,24.26,454.66,0,0,0,0,0,
448920159.32,108.67,2.59,115.1,41.41,454.74,0,0,0,0,0,
448920157.29,107.36,2.45,100.58,33.76,454.53,0,0,0,0,0,
448920155.26,235.14,5.36,215.81,79.87,454.53,0,0,0,0,0,
448920152.16,14.47,0.25,11.33,2.53,408.19,0,0,0,0,0,
448920150.13,24.75,0.7,19.46,8.83,401.95,0,0,0,0,0,
448920144.25,277.79,4.57,258.82,74.54,909.18,0,0,0,0,0,
448920142.22,542.18,34.18,547.94,549.67,454.66,0,0,0,0,0,
448920140.12,695.37,39.19,745.92,653.65,454.53,0,0,0,0,0,
448920138.09,925.62,72.4,928.2,1171.13,454.64,0,0,0,0,0,
448920136.04,791.5,38.1,782.39,621.44,454.67,0,0,0,0,0,
448920134.00,572.03,27.75,567.7,436.55,349.6,0,0,0,0,0,
448920131.98,99.95,6.36,97.62,102.39,594.92,19.44,137.56,19.44,0,0,
448920129.96,103.24,1.03,97.74,18.66,1477.56,0,1029.87,0,0,0,
448920127.94,177.15,3.59,165.44,55.68,1501.62,19.44,1032.54,19.44,0,0,
448920125.92,85.5,1.27,102.68,25.68,2993,0,2479.67,0,0,0,
448920123.91,37.79,0.17,34.34,3.26,3202.45,0,2805.7,0,0,0,
448920121.89,42.78,0.13,43.58,2.34,1318.46,38.88,853.62,38.88,0,0,
448920119.87,41.86,0.19,37.47,3.01,3233.66,0,2740.34,0,0,0,
448920117.86,39.1,0.18,40.7,1.66,2891.45,58.37,2541.8,58.37,0,0,
448920115.84,92.16,0.13,88.7,2.08,1374.63,135.96,901.93,130.27,0,0,
448920113.83,60.29,0.09,65.22,1.15,1540.05,142.06,1080.84,138.53,0,0,
448920111.81,78.46,0.09,79.3,1.57,1266.41,114.41,801.39,107.71,0,0,
448920109.80,63.01,0.05,62.11,1.06,1694.59,129.82,1233.31,127.3,0,0,
448920107.78,116.93,0.07,119.14,1.5,1552.96,264.24,1095.53,264.24,0,0,
448920105.76,74.05,0.06,69.86,1.09,1364.94,118.22,900.86,118.22,0,0,
448920103.75,109.44,0.07,107.62,0.93,1348.86,165.89,888.03,165.89,0,0,
448920101.73,109.79,0.06,110.82,1.41,1253.94,165.89,915.02,165.89,0,0,
448920099.71,144.1,0.07,152.22,1.28,1657.37,322.56,1175.34,322.56,0,0,
448920097.70,109.47,0.05,108.45,0.7,1568.41,517.63,1086.5,517.63,0,0,
448920095.68,122.91,0.07,118.91,1.34,2065.87,857.09,1574.58,857.09,0,0,
448920093.66,103.3,0.04,102.82,0.99,2207.06,1253.38,1734.83,1253.38,0,0,
448920091.63,223.26,6.18,216.61,100.53,756.26,267.26,295.7,267.26,0,0,
448920089.58,244.1,8.2,253.47,142.3,454.53,0,0,0,0,0,
448920087.53,293.3,18.58,270.27,290.46,454.53,0,0,0,0,0,
448920085.45,857,34.15,852.22,555.23,411.94,0,0,0,0,0,
448920083.38,530.58,21.1,520.96,338.34,408.86,0,0,0,0,0,
448920081.34,320.32,17.52,316.7,290.5,454.66,0,0,0,0,0,
448920079.31,120.06,3.06,110.43,54.21,454.66,0,0,0,0,0,
448920077.30,15.74,0.21,14.3,2.46,454.78,0,0,0,0,0,
448920075.27,175.49,2.29,160.26,34.82,454.66,0,0,0,0,0,
